,_id,count
7351,통덕랑공안부판관(通德郞恭安府判官),1
7352,통감(統監),1
7353,토지측량아문총재(土地測量衙門總裁),1
7354,토지조사국총재(土地調査局總裁),1
7355,토중군(土中軍),1
7356,토성첨사(兎城僉使),1
7357,토산감무(兎山監務),1
7358,토문감계종사관(土們勘界從事官),1
7359,태천군사(泰川郡事),1
7360,태자소사내각총리대신(太子少師內閣總理大臣),1
7361,태자소사(太子少師),1
7362,태자소사(太子小師),1
7363,태일학훈도(太一學訓導),1
7364,태일봉안사(太一奉安使),1
7365,태인천총(泰仁千摠),1
7366,태인군수(泰仁郡守),1
7367,태안전전부사(泰安前前府使),1
7368,태안전군수(泰安前郡守),1
7369,태안부사(泰安府使),1
7370,태실상책보자전진책보정사영의정(太室上冊寶慈殿進冊寶正使領議政),1
7371,태실도감제조(胎室都監提調),1
7372,태상시정(太常寺正),1
7373,태사(太師),1
7374,태복정(太僕正),1
7375,태복시첨정(太僕寺僉正),1
7376,태복시승(太僕寺丞),1
7377,태보문하시중(太保門下侍中),1
7378,태보내사령(太保內史令),1
7379,태릉전참봉(泰陵前參奉),1
7380,태강수(泰江守),1
7381,탕평(蕩平),1
7382,탕참천호(湯站千戶),1
7383,탐후역관(探候譯官),1
7384,탐진포만호(耽津浦萬戶),1
7385,탐라어사(耽羅御史),1
7386,탐라어사(眈羅御史),1
7387,탁지아문참의(度支衙門參議),1
7388,탁지부인쇄국장(度支部引刷局長),1
7389,탁지부세무관(度支部稅務官),1
7390,탁지부비서관(度支部祕書官),1
7391,타위대장(打圍大將),1
7392,침장고제조(沈藏庫提調),1
7393,침장고제거(沈藏庫提擧),1
7394,침의(鍼醫),1
7395,칠참찰방(七站察訪),1
7396,칠원현감(柒原縣監),1
7397,칠원감무(柒原監務),1
7398,칠곡부사(柒谷府使),1
7399,칠곡군수(漆谷郡守),1
7400,친위제1연대장(親衛第一聯隊長),1
7401,친위부무관(親衛府武官),1
7402,친위대대대장(親衛隊大隊長),1
7403,친군후영사우변포도대장(親軍後營使右邊捕盜大將),1
7404,친군위도진무(親軍衛都鎭撫),1
7405,친군영도제조(親軍營都提調),1
7406,친군서영겸제조(親軍西營兼提調),1
7407,친경시좌·우위장(親耕時左右衛將),1
7408,치종교수(治腫敎授),1
7409,치위관(致慰官),1
7410,치사봉조하(致仕奉朝賀),1
7411,취차통사사역원정(就差通事司譯院正),1
7412,취차통사(就差通事),1
7413,충훈사녹사(忠勳司錄事),1
7414,충훈부당상(忠勳府堂上),1
7415,충훈부가랑관(忠勳府假郞官),1
7416,충훈경력(忠勳經歷),1
7417,충홍수사(忠洪水使),1
7418,충호위진무(忠扈衛鎭撫),1
7419,충호위별좌(忠扈衛別坐),1
7420,충추목사(忠州牧使),1
7421,충청좌도추쇄어사(忠淸左道推刷御史),1
7422,충청좌도순안어사(忠淸左道巡按御史),1
7423,충청좌도도만호(忠淸左道左道都萬戶),1
7424,충청좌도경시관(忠淸左道京試官),1
7425,충청절제사(忠淸節制使),1
7426,충청절도사(忠淸節度使),1
7427,충청우도어사(忠淸右道御史),1
7428,충청우도암행어사(忠淸右暗行御史),1
7429,충청우도시관(忠淸右道試官),1
7430,충청우도순안어사(忠淸右道巡按御史),1
7431,충청우도수군도만호(忠淸右道水軍도萬戶),1
7432,충청우도감시시관단양군수(忠淸右道監試試官丹陽郡守),1
7433,충청어사(忠淸御史),1
7434,충청수우후(忠淸水虞候),1
7435,충청수영우후(忠淸水營虞候),1
7436,충청수군절도사(忠淸水軍節度使),1
7437,충청병우후(忠淸兵虞候),1
7438,충청병마절도사(忠淸兵馬節度使),1
7439,충청방어사(忠淸防禦使),1
7440,충청도행대감찰(忠淸道行臺監察),1
7441,충청도처치사(忠淸道處置事),1
7442,충청도진휼경차관(忠淸道賑恤敬差官),1
7443,충청도조운도사(忠淸道漕運都事),1
7444,충청도조도어사(忠淸道調度御史),1
7445,충청도점마별감(忠淸道點馬別監),1
7446,충청도재상적간어사(忠淸道災傷摘奸御史),1
7447,충청도재상어사(忠淸道災傷御史),1
7448,충청도재상경차관(忠淸道災傷敬差官),1
7449,충청도운량어사(忠淸道運糧御史),1
7450,충청도우후(忠淸道虞候),1
7451,충청도연산현감(忠淸道連山縣監),1
7452,충청도양전종사관(忠淸道量田從事官),1
7453,충청도양전순찰사(忠淸道量田巡察使),1
7454,충청도안핵사(忠淸道按覈使),1
7455,충청도안렴사집의(忠淸道按廉使執義),1
7456,충청도순문사(忠淸道巡問使),1
7457,충청도수재순시어사(忠淸道水災巡視御史),1
7458,충청도수사군관(忠淸道水使軍官),1
7459,충청도성환도찰방(忠淸道成歡道察訪),1
7460,충청도분사헌장령(忠淸道分司憲掌令),1
7461,충청도별견어사(忠淸道別遣御史),1
7462,충청도별견시관(忠淸道別遣試官),1
7463,충청도도절제사도사(忠淸道都節制使都事),1
7464,충청도도관찰사(忠淸都都觀察使),1
7465,충청도대산만호(忠淸道大山萬戶),1
7466,충청도당진포만호(忠淸道唐津浦萬戶),1
7467,충청도구황경차관(忠淸道救荒敬差官),1
7468,충청도관찰사청평군(忠淸道觀察使淸平君),1
7469,충청도관찰사겸청주목사(忠淸道觀察使兼淸州牧使),1
7470,충청도·전라도순찰사(忠淸道全羅道巡察使),1
7471,충청도·경상도경차관(忠淸道慶尙道敬差官),1
7472,충청남북도선유사(忠淸南北道宣諭使),1
7473,충청남도장관(忠淸南道長官),1
7474,충청남도관찰사(忠淸南都觀察使),1
7475,충청·전라도조전경차관(忠淸全羅道漕轉敬差官),1
7476,충청·전라·경상삼도사민도순찰사(忠淸全羅慶尙三道徙民都巡察使),1
7477,충청·전라·경상도군적도순찰사(忠淸全羅慶尙道軍籍都巡察使),1
7478,충주전전영장(忠州前前營將),1
7479,충주전영장(忠州前營將),1
7480,충주어사(忠州御史),1
7481,충주교수(忠州敎授),1
7482,충좌위부호군(忠佐衛副護軍),1
7483,충좌사중령호군(忠佐司中領護軍),1
7484,충좌사상호군(忠佐司上護軍),1
7485,충정공(忠定公),1
7486,충장공(忠壯公),1
7487,충익위통정대부(忠翊衛通政大夫),1
7488,충익위장(忠翊衛將),1
7489,충의위절제사(忠義衛節制使),1
7490,충원헌감(忠原縣監),1
7491,충원영장(忠原營將),1
7492,충원암행어사(忠原暗行御史),1
7493,충원목사(충원牧使),1
7494,충원군(忠原君),1
7495,충용장(忠勇將),1
7496,충순위부장(忠順衛部將),1
7497,충북관찰사(忠北觀察使),1
7498,충무전령대장(忠武前領隊長),1
7499,충무위부호군(忠武衛副護軍),1
7500,충무시위사상호군(忠武侍衛司上護軍),1
7501,충무공(忠武公),1
7502,충량포중추(忠良浦中樞),1
7503,충공도병사(忠公道兵使),1
7504,충공도관찰사(忠公道觀察使),1
7505,충강공(忠剛公),1
7506,춘추관편수관(春秋館編修官),1
7507,춘추관영사(春秋館領事),1
7508,춘추관영사(春秋管領事),1
7509,춘추관동지사(春秋館同知事),1
7510,춘추관감관사(春秋館監館事),1
7511,춘천판관(春川判官),1
7512,춘천전부사(春川前府使),1
7513,춘천영장(春川營將),1
7514,춘천부사(春川府事),1
7515,춘주지사(春州知事),1
7516,춘방겸관(春坊兼官),1
7517,춘궁도감낭청(春宮都監郞廳),1
7518,축성제조(築城提調),1
7519,축성도감낭청(築城都監郞廳),1
7520,축사(祝史),1
7521,축마점고사(畜馬點考使),1
7522,축마별감(畜馬別監),1
7523,추충협책정난좌익공신(推忠協策靖亂佐翼功臣),1
7524,추충협찬정란정사공신보국(推忠協贊靖亂定社功臣輔國),1
7525,추충좌익정난익대공신정헌대부(推忠佐翼定難翊戴功臣正憲大夫),1
7526,추충좌익정난익대공신대광보국숭록대부의정부영의정겸예조판서(推忠佐翼定難翊戴功臣大匡輔國崇祿大夫議政府領議政兼禮曹判書),1
7527,추충좌익적개공신숭록대부의정부우찬성(推忠佐翼敵愾功臣崇祿大夫議政府右贊成),1
7528,추충정난익대공신형조판서(推忠定難翊戴功臣刑曹判書),1
7529,추충정난익대공신통정대부행내시부상탕(推忠定難翊戴功臣通政大夫行內侍府尙帑),1
7530,추충정난익대공신정헌대부중추부지사겸오위도총부도총관경연춘추관동지사(推忠定難翊戴功臣正憲大夫中樞府知事兼五衛都摠府都摠管經筵春秋館同知事),1
7531,추충정난익대공신자헌대부중추부지사(推忠定難翊戴功臣資憲大夫中樞府知事),1
7532,추충정난익대공신자헌대부(推忠靖難翊戴功臣資憲大夫),1
7533,추충정난익대공신숭정대부(推忠定難翊戴功臣崇政大夫),1
7534,추충정난익대공신봉직랑행승정원주서겸춘추관기사관(推忠定難翊戴功臣奉直郞行承政院注書兼春秋館記事官),1
7535,추충정난익대공신봉직랑행승정원주서(推忠定難翊戴功臣奉直郞行承政院注書),1
7536,추충정난익대공신가정대부행승정원우부승지겸경연참찬관춘추관수찬관(推忠定難翊戴功臣嘉靖大夫行承政院右副承旨兼經筵參贊官春秋館修撰官),1
7537,추충정난익대공신가정대부(推忠定難翊戴功臣嘉靖大夫),1
7538,추충정난익대공신가선대부행승정원좌부승지겸경연참찬관(推忠定難翊戴功臣嘉善大夫行承政院左副承旨兼經筵參贊官),1
7539,추충정난익대공신가선대부행승정원우승지겸경연참찬관춘추관수찬관(推忠定難翊戴功臣嘉善大夫行承政院右承旨兼經筵參贊官春秋館修撰官),1
7540,추충정난익대공신가선대부행승정원동부승지(推忠靖難翊戴功臣嘉善大夫行承政院同副承旨),1
7541,추충정난익대공신가선대부행승정원도승지겸경연참찬관홍문관직제학상서원정(推忠定難翊戴功臣嘉善大夫行承政院都承旨兼經筵參贊官洪文館直提學尙瑞院正),1
7542,추충정난익대공신가선대부병조참판겸예문관제학(推忠定難翊戴功臣嘉善大夫兵曹參判兼藝文館提學),1
7543,추충정난익대공신가선대부병조참지병조참지(推忠定難翊戴功臣兵曹參知兵曹參知),1
7544,추충정난공신통정대부첨지중추원사겸지병조사(推忠靖難功臣通政大夫僉知中樞院事兼知兵曹事),1
7545,추충정난공신통정대부예조참의(推忠靖難功臣通政大夫禮曹參議),1
7546,추충정난공신통선랑형조정랑(推忠靖難功臣通善郞刑曹正郞),1
7547,추충정난공신통선랑사헌지평(推忠靖難功臣通善郞司憲持平),1
7548,추충정난공신통례문봉례랑(推忠靖難功臣通禮門奉禮郞),1
7549,추충정난공신창신교위행좌군부사직(推忠靖難功臣彰信校尉行左軍副司直),1
7550,추충정난공신절충장군충무시위사상호군(推忠靖難功臣折衷將軍忠武侍衛司上護軍),1
7551,추충정난공신절충장군(推忠靖難功臣折衷將軍),1
7552,추충정난공신위용장군행충좌시위사좌령호군(推忠靖難功臣威勇將軍行忠佐侍衛司左領護軍),1
7553,추충정난공신위용장군행용양시위사중령호군(推忠靖難功臣威勇將軍行龍驤侍衛司中領護軍),1
7554,추충정난공신위용장군수용양시위사대호군(推忠靖難功臣威勇將軍守龍驤侍衛司大護軍),1
7555,추충정난공신승의랑수선공판관(推忠靖難功臣承議郞守繕工判官),1
7556,추충정난공신승의교위좌군부사직겸군기주부(推忠靖難功臣承義校尉左軍副司直兼軍器注簿),1
7557,추충정난공신선략장군후령호군(推忠靖難功臣宣略將軍後領護軍),1
7558,추충정난공신선략장군호분시위사전령호군(推忠靖難功臣宣略將軍虎賁侍衛司前領護軍),1
7559,추충정난공신상호군(推忠靖難功臣上護軍),1
7560,추충정난공신봉정대부행사복소윤(推忠靖難功臣奉正大夫行司僕少尹),1
7561,추충정난공신돈용교위(推忠靖難功臣敦勇校尉),1
7562,추충정난공신가선대부중추원부사계림군(推忠靖難功臣嘉善大夫中樞院副使雞林君),1
7563,추충정난공신(推忠靖難功臣),1
7564,추충위사협책정란동덕좌익공신(推忠衛社協策靖亂同德佐翼功臣),1
7565,추충보조공신(推忠輔祚功臣),1
7566,추숭의궤도감(追崇儀軌都監),1
7567,추쇄도감제조형조판서(推刷都監提調刑曹判書),1
7568,추쇄도감제조좌의정(推刷都監提調左議政),1
7569,추쇄도감제조상호군(推刷都監提調上護軍),1
7570,추쇄도감당상(推刷都監堂上),1
7571,추쇄도감낭청현감(推刷都監郎廳縣監),1
7572,추쇄도감낭청경력(推刷都監郎廳經歷),1
7573,추쇄경차관(推刷敬差官),1
7574,추성협익정난위사공신중직대부제용감첨정(推誠協翼靖難衛社功臣中直大夫濟用監僉正),1
7575,추성협익정난위사공신정헌대부이조판서상락군(推誠協翼定難衛社功臣正憲大夫吏曹判書上洛君),1
7576,추성협익정난위사공신정헌대부이조판서(推誠協翼定難衛社功臣正憲大夫吏曹判書),1
7577,추성협익정난위사공신정헌대부예조판서서원군(推誠協翼定難衛社功臣正憲大夫禮曹判書瑞原君),1
7578,추성협익정난위사공신정헌대부예조판서(推誠協翼靖難衛社功臣正憲大夫禮曹判書),1
7579,추성협익정난위사공신정헌대부병조판서(推誠協翼靖難衛社功臣正憲大夫兵曹判書),1
7580,추성협익정난위사공신절충장군행의흥위부호군(推誠協翼靖難衛社功臣折衝將軍行義興衛副護軍),1
7581,추성협익정난위사공신장흥고영(推誠協翼靖難衛社功臣長興庫令),1
7582,추성협익정난위사공신숭록대부의정부우찬성여원군(推誠協翼定難衛社功臣崇祿大夫議政府右贊成驪原君),1
7583,추성협익정난위사공신숭록대부의정부우찬성(推誠協翼靖難衛社功臣崇祿大夫議政府右贊成),1
7584,추성협익정난위사공신성록대부청원부원군(推誠協翼定難衛社功臣成祿大夫淸原府院君),1
7585,추성협익정난위사공신광덕대부청원군(推誠協翼定難衛社功臣光德大夫淸原君),1
7586,추성협익정난위사공신광덕대부(推誠協翼定難衛社功臣光德大夫),1
7587,추성협익정난위사공신가선대부호조참판(推誠協翼靖難衛社功臣嘉善大夫戶曹參判),1
7588,추성협익정난위사공신가선대부한성부우윤서원군(推誠協翼定難衛社功臣嘉善大夫漢城府右尹瑞原君),1
7589,추성협익정난위사공신가선대부한성부우윤(推誠協翼定難衛社功臣嘉善大夫漢城府右尹),1
7590,추성협익정난위사공신가선대부사헌부대사헌수산군(推誠協翼定難衛社功臣嘉善大夫司憲府大司憲隋山君),1
7591,추성협익정난위사공신가선대부사헌부대사헌(推誠協翼靖難衛社功臣嘉善大夫司憲府大司憲),1
7592,추성협익정난위사공신가선대부(推誠協翼定難衛社功臣嘉善大夫),1
7593,추성협익병기정난위사공신정헌대부행사헌부대사헌(推誠協翼炳幾定難衛社功臣正憲大夫行司憲府大司憲),1
7594,추성협익병기정난위사공신정헌대부이조판서(推誠協翼炳幾靖難衛社功臣正憲大夫吏曹判書),1
7595,추성협익병기정난위사공신숭정대부행이조판서(推誠協翼炳幾定難衛社功臣崇政大夫行吏曹判書),1
7596,추성협익병기정난위사공신숭록대부판중추부사양천군(推誠協翼炳幾定難衛社功臣崇祿大夫判中樞府事陽川君),1
7597,추성협익병기정난위사공신숭록대부판중추부사(推誠協翼炳幾定難衛社功臣崇祿大夫判中樞府事),1
7598,추성정란위사공신가의대부행승정원도승지(推誠定難衛社功臣嘉義大夫行承政院都承旨),1
7599,추성정난위사공신조봉대부선공감첨정(推誠靖難衛社功臣朝奉大夫繕工監僉正),1
7600,추성정난위사공신정헌대부형조판서(推誠靖難衛社功臣正憲大夫刑曹判書),1
7601,추성정난위사공신정헌대부예조판서(推誠靖難衛社功臣正憲大夫禮曹判書),1
7602,추성정난위사공신정의대부(推誠定難衛社功臣正義大夫),1
7603,추성정난위사공신절충장군우림위장(推誠靖難衛社功臣折衝將軍羽林衛將),1
7604,추성정난위사공신절충장군(推誠靖難衛社功臣折衝將軍),1
7605,추성정난위사공신자헌대부이조판서겸동지경연사수산군(推誠定難衛社功臣資憲大夫吏曹判書兼同知經筵事隋山君),1
7606,추성정난위사공신자헌대부이조판서겸동지경연사(推誠定難衛社功臣資憲大夫吏曹判書兼同知經筵事),1
7607,추성정난위사공신자헌대부동원군(推誠定難衛社功臣資憲大夫東原君),1
7608,추성정난위사공신자헌대부(推誠定難衛社功臣資憲大夫),1
7609,추성정난위사공신숭정대부영성군(推誠定難衛社功臣崇政大夫靈城君),1
7610,추성정난위사공신숭정대부(推誠定難衛社功臣崇政大夫),1
7611,추성정난위사공신숭록대부의정부좌찬성(推誠定難衛社功臣崇祿大夫議政府左贊成),1
7612,추성정난위사공신숭록대부금천군(推誠定難衛社功臣崇祿大夫錦川君),1
7613,추성정난위사공신숭록대부(推誠定難衛社功臣崇祿大夫),1
7614,추성정난위사공신사재감주부(推誠靖難衛社功臣司宰監主簿),1
7615,추성정난위사공신사섬시직장(推誠靖難衛社功臣司贍寺直長),1
7616,추성정난위사공신사복시주부(推誠靖難衛社功臣司僕寺主簿),1
7617,추성정난위사공신가의대부호산군(推誠定難衛社功臣嘉義大夫壺山君),1
7618,추성정난위사공신가의대부행승정원도승지동원군(推誠定難衛社功臣嘉義大夫行承政院都承旨東原君),1
7619,추성정난위사공신가의대부병조참판(推誠靖難衛社功臣嘉義大夫兵曹參判),1
7620,추성정난위사공신가의대부밀성군(推誠定難衛社功臣嘉義大夫密城君),1
7621,추성정난위사공신가의대부덕은군(推誠定難衛社功臣嘉義大夫德恩君),1
7622,추성정난위사공신가선대부호조참판덕은군(推誠定難衛社功臣嘉善大夫德恩君),1
7623,추성정난위사공신가선대부호조참판(推誠定難衛社功臣嘉善大夫戶曹參判),1
7624,추성정난위사공신가선대부행성균관대사성광산군(推誠定難衛社功臣嘉善大夫行成均館大司成廣山君),1
7625,추성정난위사공신가선대부행성균관대사성(推誠定難衛社功臣嘉善大夫行成均館大司成),1
7626,추성정난위사공신가선대부사헌부대사헌상락군(推誠定難衛社功臣嘉善大夫司憲府大司憲上洛君),1
7627,추성정난위사공신가선대부사헌부대사헌(推誠定難衛社功臣嘉善大夫司憲府大司憲),1
7628,추성위사홍제보익공신파성부원군(推誠衛社弘濟保翼功臣坡城府院君),1
7629,추성위사홍제보익공신익성부원군(推誠衛社弘濟保翼功臣益城府院君),1
7630,추성위사홍제보익공신영평군(推誠衛社弘濟保翼功臣鈴平君),1
7631,추성위사홍제보익공신영성군(推誠衛社弘濟保翼功臣靈城君),1
7632,추성위사홍제보익공신여원군(推誠衛社弘濟保翼功臣驪原君),1
7633,추성위사홍제보익공신여성군(推誠衛社弘濟保翼功臣驪城君),1
7634,추성위사홍제보익공신길원군(推誠衛社弘濟保翼功臣吉原君),1
7635,추성위사홍제보익공신금천군(推誠衛社弘濟保翼功臣錦川君),1
7636,추성위사협찬홍제보익공신풍성부원군겸병조판서(推誠衛社協贊弘濟保翼功臣豊城府院君兼兵曹判書),1
7637,추성위사협찬홍제보익공신양천군(推誠衛社協贊弘濟保翼功臣陽川君),1
7638,추성위사협찬홍제보익공신숭정대부의정부우찬성겸지경연사(推誠衛社協贊弘濟保翼功臣崇政大夫議政府右贊成兼知經筵事),1
7639,추성위사협찬홍제보익공신숭정대부온양군의정부우찬성겸지경연사(推誠衛社弘濟保翼功臣崇政大夫溫陽君議政府右贊成兼知經筵事),1
7640,추성위사협찬홍제보익공신숭선군(推誠衛社協贊弘濟保翼功臣嵩善君),1
7641,추성위사보익공신좌승지(推誠衛社保翼功臣左承旨),1
7642,추성위사보익공신우승지(推誠衛社保翼功臣右承旨),1
7643,추성위사보익공신보성부수(推誠衛社保翼功臣寶城副守),1
7644,추성위사보익공신동부승지(推誠衛社保翼功臣同副承旨),1
7645,추성위사보익공신도승지(推誠衛社保翼功臣都承旨),1
7646,추성보사우세정난공신가정대부(推誠保社祐世定難功臣嘉靖大夫),1
7647,추상휘호도감도제조(追上徽號都監都提調),1
7648,추상존호옥책문제술관(追上尊號玉冊文製述官),1
7649,추상존호도감도제조(追上尊號都監都提調),1
7650,추상존호금보전문서사관(追上尊號金寶篆文書寫官),1
7651,추밀원사(樞密院使),1
7652,추밀원부사(樞密院副使),1
7653,총호사좌의정(摠護使左議政),1
7654,총호사좌의정(揔護使左議政),1
7655,총호사영의정(摠護使領議政),1
7656,총호사겸추숭상시봉릉봉원도감도제조(摠護使兼追崇上諡封陵封園都監都提調),1
7657,총호사(總護使),1
7658,총재관(總裁官),1
7659,총융중군(摠戎中軍),1
7660,총융사좌변포도대장(摠戎使左邊捕盜大將),1
7661,총융사종사관(摠戎使從事官),1
7662,총융사절충장군(摠戎使折衝將軍),1
7663,총융사어영제조(摠戎使御營提調),1
7664,총융사부총관(摠戎使副摠管),1
7665,총위사(總衛使),1
7666,총위대장(總衛大將),1
7667,총위대장(摠衛大將),1
7668,총어영별장(總禦營別將),1
7669,총어영감관(總禦營監官),1
7670,총사(摠使),1
7671,총명별장(聰明別將),1
7672,총독부경시(總督府警視),1
7673,총독군문표하도지휘사사(總督軍門標下都指揮使司),1
7674,촉탁전의(囑託典醫),1
7675,초현역리(招賢驛吏),1
7676,초헌관(初獻官),1
7677,초포(焦脯),1
7678,초지첨사(草芝僉使),1
7679,초지진첨사(草芝鎭僉使),1
7680,초지만호(草芝萬戶),1
7681,초유사(招諭使),1
7682,초시시관(初試試官),1
7683,초상자서사관(初上字書寫官),1
7684,초무경차관(招撫敬差官),1
7685,초명정서사관영돈녕(初銘旌書寫官領敦寧),1
7686,초도첨사(椒島僉使),1
7687,초도서서사관(草圖書書寫官),1
7688,초관통사(哨官通事),1
7689,체탐군관(體探軍官),1
7690,체찰사군관(體察使軍官),1
7691,체찰부총융사(體察府揔戎使),1
7692,체부찬획사(體府贊畫使),1
7693,청홍도평사(淸洪道評事),1
7694,청홍도방어사(淸洪道防禦使),1
7695,청홍도경차관(淸洪道敬差官),1
7696,청홍감사(淸洪監司),1
7697,청해수군(靑海水軍),1
7698,청풍전도정(淸風前都正),1
7699,청풍부원군(淸豊府院君),1
7700,청천별장(晴川別將),1
7701,청주절제사(淸州節制使),1
7702,청주목서윤(淸州牧庶尹),1
7703,청주목사대사간(淸州牧使大司諫),1
7704,청양현호장(靑陽縣戶長),1
7705,청양전현감(靑陽前縣監),1
7706,청양군(靑陽君),1
7707,청암찰방(靑巖察訪),1
7708,청암전찰방(靑巖前察訪),1
7709,청안전현감(淸安前縣監),1
7710,청안안집어사(淸安安集御史),1
7711,청시승습정사(請諡承襲正使),1
7712,청승습주문사(請承襲奏聞使),1
7713,청승습사서장관(請承襲使書狀官),1
7714,청수만호(淸水萬戶),1
7715,청송군수(靑松郡守),1
7716,청사위사(請辭位使),1
7717,청북감진어사(淸北監賑御史),1
7718,청도한성판윤(淸道漢城判尹),1
7719,청도전전군수(淸道前前郡守),1
7720,청도전군수(淸道前郡守),1
7721,청도군수지평(淸道郡守持平),1
7722,청도경시부감(淸道警視副監),1
7723,청단역승(靑丹驛丞),1
7724,청단도찰방(靑丹道察訪),1
7725,청남방어사(淸南防禦使),1
7726,청강만호(淸江萬戶),1
7727,첨지충주부사(僉知中樞府事),1
7728,첨지중추원사황해도관찰사(僉知中樞院使黃海道觀察使),1
7729,첨지중추원사북면절제사(僉知中樞院事北面節制使),1
7730,첨지중추원사겸지병조사(僉知中樞院事兼知兵曹事),1
7731,첨지중추원사(僉知仲秋院事),1
7732,첨지중추원사(僉知中樞院師),1
7733,첨지중추원부사(僉知中樞院副使),1
7734,첨지중추부사성절사(僉知中樞府事聖節使),1
7735,첨지중주원사(僉知中樞院事),1
7736,첨지원사(僉知院事),1
7737,첨중추원사(僉中樞院事),1
7738,첨중추(僉中樞),1
7739,첨정홍천어사(僉正洪川御史),1
7740,첨정평사(僉正評事),1
7741,첨의찬성사(僉議贊成事),1
7742,첨서승추부사(僉書承樞府事),1
7743,첨서(僉書),1
7744,철원호장(鐵原戶長),1
7745,철원전전현감(鐵原前前縣監),1
7746,철원전부사(鐵原前府使),1
7747,철원도호부사(都護府使),1
7748,철원감고(鐵原監考),1
7749,철산전부사(鐵山前府使),1
7750,철산수(鐵山守),1
7751,철도전첨사(鐵島前僉使),1
7752,철곶첨사(鐵串僉使),1
7753,천추절진하사(千秋節進賀使),1
7754,천추사총제(千秋使摠制),1
7755,천추사공조참판(千秋使工曹參判),1
7756,천추사검찰관(千秋使檢察官),1
7757,천진주재종사관(天津駐在從事官),1
7758,천읍감(川邑監),1
7759,천우위장사(千牛衛長史),1
7760,천안군사(天安郡事),1
7761,천문학정(天文學正),1
7762,천문학교수(天文學敎授),1
7763,천문학(天文學),1
7764,천문교수(天文敎授),1
7765,천릉총호사(遷陵摠護使),1
7766,천릉배왕대장(遷陵陪往大將),1
7767,천릉도감제조지돈녕(遷陵都監提調知敦寧),1
7768,천릉도감제조좌참찬(遷陵都監提調左參贊),1
7769,천릉도감낭관(遷陵都監郞官),1
7770,천녕현감(川寧縣監),1
7771,천남역리(泉南驛吏),1
7772,천감참찬(川甘參贊),1
7773,척후장(斥侯將),1
7774,책저도감제조(冊儲都監提調),1
7775,책저도감도제조(冊儲都監都提調),1
7776,책봉주청정사영의정(冊封奏請正使領議政),1
7777,책봉정사(冊封正使),1
7778,책봉도감녹사(冊封都監錄事),1
7779,책례도감제조(冊禮都監提調),1
7780,채홍준체찰사(採紅駿體察使),1
7781,채홍준사(採紅駿使),1
7782,채방통찰사(採訪統察使),1
7783,채방별감삼척만호(採訪別監三陟萬戶),1
7784,채동경차관(採銅敬差官),1
7785,창포천호(倉浦千戶),1
7786,창포만호(槍浦萬戶),1
7787,창평호장(昌平戶長),1
7788,창평현감(昌平縣監),1
7789,창주진장(昌州鎭將),1
7790,창주만호(昌州萬戶),1
7791,창의장(倡義將),1
7792,창원축성차사원(昌原築城差使員),1
7793,창원전전부사(昌原前前府使),1
7794,창원교수(昌原敎授),1
7795,창성현감(昌城縣監),1
7796,창성진첨절제사(昌城鎭僉節制使),1
7797,창성진절제사(昌城鎭節制使),1
7798,창성진병마절제사(昌城鎭兵馬節制使),1
7799,창성전부사(昌城前府使),1
7800,창성부사겸사복(昌城府使兼司僕),1
7801,창성도호부사(昌城都護府使),1
7802,창성군수(昌城郡守),1
7803,창산부원군겸판의금부이조판서(昌山府院君兼判義禁府吏曹判書),1
7804,창사령(倉使令),1
7805,창사(倉司),1
7806,창령현감(昌寧縣監),1
7807,창녕군수(昌寧郡守),1
7808,창녕감무(昌寧監務),1
7809,창낙찰방(昌樂察訪),1
7810,창경부윤(昌慶府尹),1
7811,창감관(倉監官),1
7812,참판증이조판서(參判증吏曹判書),1
7813,참판사평부사(參判司平府事)겸,1
7814,참판관(參贊官),1
7815,참참관(參贊官),1
7816,참찬자헌대부(參贊資憲大夫),1
7817,참찬문하부사판예조사의흥삼군부좌군절제사(參贊門下府事判禮曹事義興三軍府左軍節制使),1
7818,참찬문하부사의흥삼군부중군동지절제사(參贊門下府事義興三軍府中軍同知節制使),1
7819,참찬문하부사겸사헌부대사헌(參贊門下府事兼司憲府大司憲),1
7820,참찬관우승지(參贊官右承旨),1
7821,참찬관승지(參贊官承旨),1
7822,참찬관(參讚官),1
7823,참찬겸대사성(參贊兼大司成),1
7824,참차관(參差官),1
7825,참지의정(參知議政),1
7826,참지삼군부사(參知三軍府事),1
7827,참정대신(參政大臣),1
7828,참장(參將),1
7829,참인장(斬刃將),1
7830,참시관청산현감(參試官靑山縣監),1
7831,참시관이원현감(參試官利原縣監),1
7832,참봉사과(參奉司果),1
7833,참봉봉사직장언양현감(參奉奉事直長彦陽縣監),1
7834,참무관(參務官),1
7835,참령(參領),1
7836,참대감찰(參臺監察),1
7837,찰리사종사관(察理使從事官),1
7838,찰리사겸제주목사(察理使兼濟州牧使),1
7839,찰금위대장(察禁衞大將),1
7840,찬획주사(贊畫主事),1
7841,찬획주사(賛畫主事),1
7842,찬획사(贊畵使),1
7843,찬참관(參贊官),1
7844,찬집청당상(撰集廳堂上),1
7845,찬집청낭청(纂輯廳郎廳),1
7846,찬집청낭관훈련원첨정(撰集廳郞官訓鍊院僉正),1
7847,찬집청낭관이조정랑(撰集廳郞官吏曹正郞),1
7848,찬집청낭관의빈부경력(撰集廳郞官儀賓府經歷),1
